iter	Logloss
375	0.5290108643
376	0.5290119113
377	0.5290080934
378	0.5290111178
379	0.5290110077
380	0.529010327
381	0.5290116503
382	0.5290108604
383	0.5290064635
384	0.5290052968
385	0.529004358
386	0.5290048006
387	0.5290048558
388	0.529004768
389	0.5290047126
390	0.529001808
391	0.5290034601
392	0.5290018493
393	0.529003004
394	0.5290004637
395	0.5289962363
396	0.5289982644
397	0.5289946442
398	0.5289943111
399	0.5289928036
400	0.5289929123
401	0.5289929123
402	0.5289938925
403	0.5289944999
404	0.528989501
405	0.5289893902
406	0.5289896663
407	0.5289897056
408	0.5289889196
409	0.5289876822
410	0.528988561
411	0.5289848904
412	0.5289848839
413	0.5289847674
414	0.5289844868
415	0.5289849834
416	0.5289823854
417	0.5289846235
418	0.528983575
419	0.5289824503
420	0.5289821738
421	0.5289792337
422	0.5289776073
423	0.5289763817
424	0.5289736615
425	0.5289746001
426	0.5289763991
427	0.5289731857
428	0.5289731857
429	0.5289731858
430	0.5289736601
431	0.5289710529
432	0.5289713822
433	0.5289683998
434	0.5289704427
435	0.5289683811
436	0.5289711964
437	0.52897064
438	0.528967868
439	0.5289685197
440	0.5289686299
441	0.5289696248
442	0.5289670641
443	0.5289668849
444	0.5289660536
445	0.5289640535
446	0.5289653778
447	0.5289652071
448	0.5289657044
449	0.5289669096
450	0.5289679038
451	0.5289654626
452	0.5289664554
453	0.5289656657
454	0.5289663743
455	0.5289676421
456	0.528967359
457	0.5289653554
458	0.5289641339
459	0.5289669889
460	0.5289653219
461	0.5289628841
462	0.5289603265
463	0.5289609338
464	0.5289603263
465	0.5289603263
466	0.5289592046
467	0.5289599777
468	0.5289600869
469	0.5289612446
470	0.5289607863
471	0.5289613942
472	0.5289611736
473	0.5289594063
474	0.5289624397
475	0.5289604978
476	0.5289576095
477	0.5289588243
478	0.5289595356
479	0.5289588701
480	0.5289565444
481	0.52895798
482	0.5289587544
483	0.528957855
484	0.5289580717
485	0.528958279
486	0.5289590464
487	0.5289592665
488	0.528954337
489	0.5289542766
490	0.5289505629
491	0.5289518329
492	0.528951653
493	0.52894943
494	0.5289488099
495	0.5289496928
496	0.5289502411
497	0.5289492343
498	0.5289475656
499	0.5289468988
500	0.528947005
501	0.5289471035
502	0.5289433355
503	0.5289418886
504	0.5289418885
505	0.5289419438
506	0.5289419988
507	0.5289419988
508	0.5289401108
509	0.5289408283
510	0.5289405407
511	0.5289413081
512	0.5289389793
513	0.5289383146
514	0.5289384251
515	0.5289396935
516	0.5289400761
517	0.5289405152
518	0.528938854
519	0.528939292
520	0.5289384642
521	0.5289362998
522	0.5289356375
523	0.528935085
524	0.5289368486
525	0.5289349619
526	0.5289346837
527	0.5289331895
528	0.5289342915
529	0.5289329623
530	0.5289329623
531	0.5289318571
532	0.5289325102
533	0.5289336146
534	0.5289314517
535	0.528932217
536	0.5289331564
537	0.5289307784
538	0.5289283404
539	0.5289274541
540	0.5289285502
541	0.5289295415
542	0.5289261157
543	0.5289247265
544	0.5289264919
545	0.5289289187
546	0.5289255978
547	0.5289243747
548	0.5289249796
549	0.5289222669
550	0.5289221494
551	0.5289214793
552	0.5289219188
553	0.5289181023
554	0.5289201939
555	0.5289175913
556	0.5289195185
557	0.5289201259
558	0.5289168107
559	0.5289169697
560	0.5289170249
561	0.5289171291
562	0.5289174604
563	0.5289174543
564	0.5289161784
565	0.5289143502
566	0.5289177134
567	0.5289184301
568	0.5289144487
569	0.5289144424
570	0.5289134438
571	0.5289118959
572	0.5289130015
573	0.5289138242
574	0.5289133264
575	0.528913653
576	0.5289122156
577	0.5289113319
578	0.5289126528
579	0.5289125964
580	0.5289092231
581	0.5289092231
582	0.5289092231
583	0.5289092231
584	0.5289092231
585	0.5289092231
586	0.5289092231
587	0.5289092231
588	0.5289092231
589	0.5289092231
590	0.5289092231
591	0.5289092231
592	0.5289092231
593	0.5289092231
594	0.5289092231
595	0.5289092231
596	0.5289092231
597	0.5289092231
598	0.5289092231
599	0.5289092231
600	0.5289092231
601	0.5289092231
602	0.5289092231
603	0.5289092231
604	0.5289092231
605	0.5289092231
606	0.5289092231
607	0.5289092231
608	0.5289092231
609	0.5289092231
610	0.5289092231
611	0.5289092231
612	0.5289092231
613	0.5289092231
614	0.5289092231
615	0.5289092231
616	0.5289092231
617	0.5289092231
618	0.5289092231
619	0.5289092231
620	0.5289092231
621	0.5289092231
622	0.5289092231
623	0.5289092231
624	0.5289092231
625	0.5289092231
626	0.5289092231
627	0.5289092231
628	0.5289092231
629	0.5289092231
630	0.5289092231
631	0.5289092231
632	0.5289092231
633	0.5289092231
634	0.5289092231
635	0.5289092231
636	0.5289092231
637	0.5289092231
638	0.5289092231
639	0.5289092231
640	0.5289092231
641	0.5289092231
642	0.5289092231
643	0.5289092231
644	0.5289092231
645	0.5289092231
646	0.5289092231
647	0.5289092231
648	0.5289092231
649	0.5289092231
650	0.5289092231
651	0.5289092231
652	0.5289092231
653	0.5289092231
654	0.5289092231
655	0.5289092231
656	0.5289092231
657	0.5289092231
658	0.5289092231
659	0.5289092231
660	0.5289092231
661	0.5289092231
662	0.5289092231
663	0.5289092231
664	0.5289092231
665	0.5289092231
666	0.5289092231
667	0.5289092231
668	0.5289092231
669	0.5289092231
670	0.5289092231
671	0.5289092231
672	0.5289092231
673	0.5289092231
674	0.5289092231
675	0.5289092231
676	0.5289092231
677	0.5289092231
678	0.5289092231
679	0.5289092231
680	0.5289092231
681	0.5289092231
682	0.5289092231
683	0.5289092231
684	0.5289092231
685	0.5289092231
686	0.5289092231
687	0.5289092231
688	0.5289092231
689	0.5289092231
690	0.5289092231
691	0.5289092231
692	0.5289092231
693	0.5289092231
694	0.5289092231
695	0.5289092231
696	0.5289092231
697	0.5289092231
698	0.5289092231
699	0.5289092231
700	0.5289092231
701	0.5289092231
702	0.5289092231
703	0.5289092231
704	0.5289092231
705	0.5289092231
706	0.5289092231
707	0.5289092231
708	0.5289092231
709	0.5289092231
710	0.5289092231
711	0.5289092231
712	0.5289092231
713	0.5289092231
714	0.5289092231
715	0.5289092231
716	0.5289092231
717	0.5289092231
718	0.5289092231
719	0.5289092231
720	0.5289092231
721	0.5289092231
722	0.5289092231
723	0.5289092231
724	0.5289092231
725	0.5289092231
726	0.5289092231
727	0.5289092231
728	0.5289092231
729	0.5289092231
730	0.5289092231
731	0.5289092231
732	0.5289092231
733	0.5289092231
734	0.5289092231
735	0.5289092231
736	0.5289092231
737	0.5289092231
738	0.5289092231
739	0.5289092231
740	0.5289092231
741	0.5289092231
742	0.5289092231
743	0.5289092231
744	0.5289092231
745	0.5289092231
746	0.5289092231
747	0.5289092231
748	0.5289092231
749	0.5289092231
750	0.5289092231
751	0.5289092231
752	0.5289092231
753	0.5289092231
754	0.5289092231
755	0.5289092231
756	0.5289092231
757	0.5289092231
758	0.5289092231
759	0.5289092231
760	0.5289092231
761	0.5289092231
762	0.5289092231
763	0.5289092231
764	0.5289092231
765	0.5289092231
766	0.5289092231
767	0.5289092231
768	0.5289092231
769	0.5289092231
770	0.5289092231
771	0.5289092231
772	0.5289092231
773	0.5289092231
774	0.5289092231
775	0.5289092231
776	0.5289092231
777	0.5289092231
778	0.5289092231
779	0.5289092231
780	0.5289092231
781	0.5289092231
782	0.5289092231
783	0.5289092231
784	0.5289092231
785	0.5289092231
786	0.5289092231
787	0.5289092231
788	0.5289092231
789	0.5289092231
790	0.5289092231
791	0.5289092231
792	0.5289092231
793	0.5289092231
794	0.5289092231
795	0.5289092231
796	0.5289092231
797	0.5289092231
798	0.5289092231
799	0.5289092231
800	0.5289092231
801	0.5289092231
802	0.5289092231
803	0.5289092231
804	0.5289092231
805	0.5289092231
806	0.5289092231
807	0.5289092231
808	0.5289092231
809	0.5289092231
810	0.5289092231
811	0.5289092231
812	0.5289092231
813	0.5289092231
814	0.5289092231
815	0.5289092231
816	0.5289092231
817	0.5289092231
818	0.5289092231
819	0.5289092231
820	0.5289092231
821	0.5289092231
822	0.5289092231
823	0.5289092231
824	0.5289092231
825	0.5289092231
826	0.5289092231
827	0.5289092231
828	0.5289092231
829	0.5289092231
830	0.5289092231
831	0.5289092231
832	0.5289092231
833	0.5289092231
834	0.5289092231
835	0.5289092231
836	0.5289092231
837	0.5289092231
838	0.5289092231
839	0.5289092231
840	0.5289092231
841	0.5289092231
842	0.5289092231
843	0.5289092231
844	0.5289092231
845	0.5289092231
846	0.5289092231
847	0.5289092231
848	0.5289092231
849	0.5289092231
850	0.5289092231
851	0.5289092231
852	0.5289092231
853	0.5289092231
854	0.5289092231
855	0.5289092231
856	0.5289092231
857	0.5289092231
858	0.5289092231
859	0.5289092231
860	0.5289092231
861	0.5289092231
862	0.5289092231
863	0.5289092231
864	0.5289092231
865	0.5289092231
866	0.5289092231
867	0.5289092231
868	0.5289092231
869	0.5289092231
870	0.5289092231
871	0.5289092231
872	0.5289092231
873	0.5289092231
874	0.5289092231
875	0.5289092231
876	0.5289092231
877	0.5289092231
878	0.5289092231
879	0.5289092231
880	0.5289092231
881	0.5289092231
882	0.5289092231
883	0.5289092231
884	0.5289092231
885	0.5289092231
886	0.5289092231
887	0.5289092231
888	0.5289092231
889	0.5289092231
890	0.5289092231
891	0.5289092231
892	0.5289092231
893	0.5289092231
894	0.5289092231
895	0.5289092231
896	0.5289092231
897	0.5289092231
898	0.5289092231
899	0.5289092231
900	0.5289092231
901	0.5289092231
902	0.5289092231
903	0.5289092231
904	0.5289092231
905	0.5289092231
906	0.5289092231
907	0.5289092231
908	0.5289092231
909	0.5289092231
910	0.5289092231
911	0.5289092231
912	0.5289092231
913	0.5289092231
914	0.5289092231
915	0.5289092231
916	0.5289092231
917	0.5289092231
918	0.5289092231
919	0.5289092231
920	0.5289092231
921	0.5289092231
922	0.5289092231
923	0.5289092231
924	0.5289092231
925	0.5289092231
926	0.5289092231
927	0.5289092231
928	0.5289092231
929	0.5289092231
930	0.5289092231
931	0.5289092231
932	0.5289092231
933	0.5289092231
934	0.5289092231
935	0.5289092231
936	0.5289092231
937	0.5289092231
938	0.5289092231
939	0.5289092231
940	0.5289092231
941	0.5289092231
942	0.5289092231
943	0.5289092231
944	0.5289092231
945	0.5289092231
946	0.5289092231
947	0.5289092231
948	0.5289092231
949	0.5289092231
950	0.5289092231
951	0.5289092231
952	0.5289092231
953	0.5289092231
954	0.5289092231
955	0.5289092231
956	0.5289092231
957	0.5289092231
958	0.5289092231
959	0.5289092231
960	0.5289092231
961	0.5289092231
962	0.5289092231
963	0.5289092231
964	0.5289092231
965	0.5289092231
966	0.5289092231
967	0.5289092231
968	0.5289092231
969	0.5289092231
970	0.5289092231
971	0.5289092231
972	0.5289092231
973	0.5289092231
974	0.5289092231
975	0.5289092231
976	0.5289092231
977	0.5289092231
978	0.5289092231
979	0.5289092231
980	0.5289092231
981	0.5289092231
982	0.5289092231
983	0.5289092231
984	0.5289092231
985	0.5289092231
986	0.5289092231
987	0.5289092231
988	0.5289092231
989	0.5289092231
990	0.5289092231
991	0.5289092231
992	0.5289092231
993	0.5289092231
994	0.5289092231
995	0.5289092231
996	0.5289092231
997	0.5289092231
998	0.5289092231
999	0.5289092231
